1,10002079,10002143,10002207,10002271,10002335,10002399,10002463,10002527,10002591,10002655,10002719,10002783,10002847,10002911,10002975,10003039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,10002078,10002142,10002206,10002270,10002334,10002398,10002462,10002526,10002590,10002654,10002718,10002782,10002846,10002910,10002974,10003038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,10002077,10002141,10002205,10002269,10002333,10002397,10002461,10002525,10002589,10002653,10002717,10002781,10002845,10002909,10002973,10003037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,10002076,10002140,10002204,10002268,10002332,10002396,10002460,10002524,10002588,10002652,10002716,10002780,10002844,10002908,10002972,10003036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,10002075,10002139,10002203,10002267,10002331,10002395,10002459,10002523,10002587,10002651,10002715,10002779,10002843,10002907,10002971,10003035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,10002074,10002138,10002202,10002266,10002330,10002394,10002458,10002522,10002586,10002650,10002714,10002778,10002842,10002906,10002970,10003034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,10002073,10002137,10002201,10002265,10002329,10002393,10002457,10002521,10002585,10002649,10002713,10002777,10002841,10002905,10002969,10003033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,10002072,10002136,10002200,10002264,10002328,10002392,10002456,10002520,10002584,10002648,10002712,10002776,10002840,10002904,10002968,10003032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,10002071,10002135,10002199,10002263,10002327,10002391,10002455,10002519,10002583,10002647,10002711,10002775,10002839,10002903,10002967,10003031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,10002070,10002134,10002198,10002262,10002326,10002390,10002454,10002518,10002582,10002646,10002710,10002774,10002838,10002902,10002966,10003030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,10002069,10002133,10002197,10002261,10002325,10002389,10002453,10002517,10002581,10002645,10002709,10002773,10002837,10002901,10002965,10003029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,10002068,10002132,10002196,10002260,10002324,10002388,10002452,10002516,10002580,10002644,10002708,10002772,10002836,10002900,10002964,10003028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,10002067,10002131,10002195,10002259,10002323,10002387,10002451,10002515,10002579,10002643,10002707,10002771,10002835,10002899,10002963,10003027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,10002066,10002130,10002194,10002258,10002322,10002386,10002450,10002514,10002578,10002642,10002706,10002770,10002834,10002898,10002962,10003026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,10002065,10002129,10002193,10002257,10002321,10002385,10002449,10002513,10002577,10002641,10002705,10002769,10002833,10002897,10002961,10003025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
