354,-1,-1,-1,-1
355,-1,-1,-1,-1
356,-1,-1,-1,-1
357,-1,-1,-1,-1
358,-1,-1,-1,-1
359,-1,-1,-1,-1
360,-1,-1,-1,-1
361,-1,-1,-1,-1
362,-1,-1,-1,-1
363,-1,-1,-1,-1
364,-1,-1,-1,-1
365,-1,-1,-1,-1
366,-1,-1,-1,-1
367,-1,-1,-1,-1
368,-1,-1,-1,-1
369,-1,-1,-1,-1
370,-1,-1,-1,-1
371,-1,-1,-1,-1
372,-1,-1,-1,-1
373,-1,-1,-1,-1
374,-1,-1,-1,-1
375,-1,-1,-1,-1
376,-1,-1,-1,-1
377,-1,-1,-1,-1
378,-1,-1,-1,-1
379,-1,-1,-1,-1
380,-1,-1,-1,-1
381,-1,-1,-1,-1
382,-1,-1,-1,-1
383,-1,-1,-1,-1
384,-1,-1,-1,-1
385,-1,-1,-1,-1
386,-1,-1,-1,-1
387,-1,-1,-1,-1
388,-1,-1,-1,-1
389,-1,-1,-1,-1
390,-1,-1,-1,-1
391,-1,-1,-1,-1
392,-1,-1,-1,-1
393,-1,-1,-1,-1
394,-1,-1,-1,-1
395,-1,-1,-1,-1
396,-1,-1,-1,-1
397,-1,-1,-1,-1
398,-1,-1,-1,-1
399,-1,-1,-1,-1
400,-1,-1,-1,-1
401,-1,-1,-1,-1
402,-1,-1,-1,-1
403,-1,-1,-1,-1
404,-1,-1,-1,-1
405,-1,-1,-1,-1
406,-1,-1,-1,-1
407,-1,-1,-1,-1
408,-1,-1,-1,-1
409,-1,-1,-1,-1
410,-1,-1,-1,-1
411,-1,-1,-1,-1
412,-1,-1,-1,-1
413,-1,-1,-1,-1
414,-1,-1,-1,-1
415,-1,-1,-1,-1
416,-1,-1,-1,-1
417,-1,-1,-1,-1
418,-1,-1,-1,-1
419,-1,-1,-1,-1
420,-1,-1,-1,-1
421,-1,-1,-1,-1
422,-1,-1,-1,-1
423,-1,-1,-1,-1
424,-1,-1,-1,-1
425,-1,-1,-1,-1
426,-1,-1,-1,-1
427,-1,-1,-1,-1
428,-1,-1,-1,-1
429,-1,-1,-1,-1
430,-1,-1,-1,-1
431,-1,-1,-1,-1
432,-1,-1,-1,-1
433,-1,-1,-1,-1
434,-1,-1,-1,-1
435,-1,-1,-1,-1
436,-1,-1,-1,-1
437,-1,-1,-1,-1
438,-1,-1,-1,-1
439,-1,-1,-1,-1
440,-1,-1,-1,-1
441,-1,-1,-1,-1
442,-1,-1,-1,-1
443,-1,-1,-1,-1
444,-1,-1,-1,-1
445,-1,-1,-1,-1
446,-1,-1,-1,-1
447,-1,-1,-1,-1
448,-1,-1,-1,-1
449,-1,-1,-1,-1
450,-1,-1,-1,-1
451,-1,-1,-1,-1
452,-1,-1,-1,-1
453,110000300,-1,-1,-1
454,110000200,110000301,-1,-1
455,110000100,110000201,110000302,-1
456,110000000,110000101,110000202,110000303
457,-1,110000001,110000102,110000203
458,-1,-1,110000002,110000103
459,-1,-1,-1,110000003
460,-1,-1,-1,-1
461,-1,-1,-1,-1
462,-1,-1,-1,-1
463,-1,-1,-1,-1
464,-1,-1,-1,-1
465,-1,-1,-1,-1
466,-1,-1,-1,-1
467,-1,-1,-1,-1
468,-1,-1,-1,-1
469,-1,-1,-1,-1
470,-1,-1,-1,-1
471,-1,-1,-1,-1
472,-1,-1,-1,-1
473,-1,-1,-1,-1
474,-1,-1,-1,-1
475,-1,-1,-1,-1
476,-1,-1,-1,-1
477,-1,-1,-1,-1
478,-1,-1,-1,-1
479,-1,-1,-1,-1
480,-1,-1,-1,-1
481,-1,-1,-1,-1
482,-1,-1,-1,-1
483,-1,-1,-1,-1
484,-1,-1,-1,-1
